stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
c304d13d-6c9e-42eb-9ec0-870bda15bb84,"1122","Food Science Bldg","726",37.220632,-80.42437,0,0
bc84a137-d7c0-46a8-9193-f9491ef1ded3,"1126","Harper Hall","732",37.2223336829146,-80.4234779133486,0,0
acd75566-7819-4641-99ad-678510ccac21,"1107","Hutcheson Hall","707",37.2259841696014,-80.4228744162842,0,0
21846ce8-07e8-4f92-8548-6e69d9c0f2f2,"1108","War Memorial Hall","708",37.2266734973594,-80.4215789092528,0,0
d3f84084-87fd-4d69-abad-230fe8d6ba04,"1803","LewisGale Hospital Montgomery","802",37.1874435059693,-80.4104651755372,0,0
9cedc720-4cf7-41bf-8614-860955776c87,"2209","Shoppers Way Wbnd",,37.1666684548061,-80.4252441480901,0,0
50972d2a-dded-4343-a7ab-7884c4428ad3,"1801","NRV Theatre","616",37.1642142334112,-80.4291373747073,0,0
25bf432a-1c99-4f25-b822-e88c0a7a5cd0,"1800","Uptown Mall","611",37.1660917798336,-80.4285486297934,0,0
c0d6d22f-cd94-4d20-9dbe-7d26a609303d,"2226","Shoppers Way Ebnd",,37.1666778425382,-80.4252548769268,0,0
7c209db9-d3fa-4a7f-8a20-67459879111a,"1802","Walmart","601",37.161693,-80.425831,0,0
788df865-29d0-4c67-82fb-f6186b179b25,"2202","Laurel/Sycamore Ebnd",,37.162334,-80.420922,0,0
ea0d8ed7-5451-48f5-8ace-2e1e5e7eb3dd,"2204","DMV on Arbor",,37.1652978459178,-80.4179364691935,0,0
fd5457e3-8da6-4653-9c4e-4058a3d57101,"2205","Post Office on Arbor",,37.167588452553,-80.4174496482283,0,0
601d7295-c4e0-4809-9e32-f85b077b62c2,"2206","Arbor/Market",,37.1688155632505,-80.4195940744635,0,0
ef49ff0f-1fc2-4054-97d8-473ed8a308ba,"2207","Market/Shoppers Way Sbnd",,37.167082,-80.421249,0,0
ea5ffeb1-2ece-468c-97c7-ced3d17f5b5b,"1642","Main/S Hill Sbnd","811",37.2072341863653,-80.3989424049224,0,0
2fc05ae6-d0df-4dee-87e7-3903a7a42177,"1643","Main/Cedar Pointe Sbnd","812",37.2031250419095,-80.3992749988601,0,0
49c527de-3081-4bdf-a34e-86a5be2b2270,"1644","Main/South Park Sbnd","813",37.2001477897255,-80.4002687573593,0,0
70905da0-54a1-425c-9e9b-130dfa57d6e1,"1636","Industrial Park/Transportation Res Ebnd","804",37.1936595257318,-80.4002700984639,0,0
930eb39a-7ff2-441b-a3d9-9e295e43eb5b,"1637","Prosperity/Industrial Park Nbnd","805",37.1942026730897,-80.3976361690543,0,0
120a7d3f-684a-49a1-b0c6-1ff912c0d497,"1638","Professional Park Nbnd","806",37.197123598881,-80.4002982616602,0,0
b1f19ba7-6f63-4977-860e-f14f17406754,"1639","Main/Cedar Pointe Nbnd","808",37.2009162426541,-80.3999549388859,0,0
77220f86-fd30-4644-930d-c6decff5ba6b,"1640","Main/S Hill Nbnd","809",37.2069565777157,-80.3989129006215,0,0
ae26b14a-df2f-4644-8a46-4bc3b60d9965,"1129","Coliseum Parking Lot Sbnd","742",37.2222156657109,-80.419862295381,0,0
e882c39e-e548-4ca4-88d1-21b044b9204e,"1127","Lane Stadium S Endzone Sbnd","733",37.2184726428075,-80.4192735504671,0,0
77a6d5d1-ac7c-45ee-af2a-540a55c9e588,"1725","Chicken Hill/Southgate Sbnd",,37.21673,-80.41688,0,0
99e50ab3-f62d-41ec-b7e4-7d7705ffec7b,"1717","Beamer/Southgate Nbd",,37.2168968449174,-80.4189852129808,0,0
bbea4f91-4690-4418-8a76-d477a7b6d1fc,"1723","Innovation/Smoot Ebnd",,37.2087053780976,-80.4182529698761,0,0
6d26fe56-ed45-4384-95ed-741c7d813913,"1724","Innovation/Smoot Wbnd",,37.20943,-80.416795,0,0
f3549f0f-2428-48d1-98cf-06ae31b2ec53,"1705","Pratt Dr/Andrews Bldg Sbnd","746",37.2039994421005,-80.4124379403852,0,0
0214df56-c9b2-4616-af5b-fd3fe3ddd6f7,"1701","Pratt Dr/Garvin Bldg Sbnd","735",37.201621,-80.411802,0,0
ee91006c-372f-4604-8cd0-f0cb9ad71667,"1702","Pratt/Kraft Ebnd","736",37.2011133850284,-80.4107481486051,0,0
478d80d9-49f4-414a-8bac-9fd78eb2e5d8,"1727","Kraft/Pratt Dr Nbnd",,37.2019086600488,-80.4098174220215,0,0
decb7c83-22a3-4d71-a22e-aa660fc2f344,"1728","Kraft/Research Ctr Dr Nbnd",,37.204829,-80.409838,0,0
cbee437a-480a-41b2-b9cb-0cb8742dada5,"1729","Research Ctr/Sheliah Sbnd",,37.203166,-80.405896,0,0
a36aca84-3212-42ca-94b2-5a71586ed5d3,"1730","Research Ctr/S Knollwood Sbnd",,37.199893,-80.405412,0,0
60fe62e5-e0fb-480b-95db-d69c95216828,"1711","Research Ctr/Rimrock Sbnd",,37.1960788784074,-80.4039433839287,0,0
1a4129c8-e0e5-4ea1-96ac-a037fef757f3,"1649","Blacksburg Transit",,37.196682,-80.394301,0,0
1c1d56ec-83d4-43e4-94ca-c5e8b02f1582,"1650","Commerce/Industrial Park Sbnd",,37.1950247702017,-80.3934921558793,0,0
823481c0-6a5b-4dff-82b4-2f5f975a36e9,"1651","Industrial Park/Prosperity Wbnd",,37.1939344521722,-80.3965324399789,0,0
6599fe98-ca35-4f94-8ae9-f3797f52d412,"1647","Industrial Park/Transportation Res Wbnd",,37.1936595257318,-80.400286191719,0,0
2a0230b3-e1c0-43cc-a1ed-0337bdc65462,"1712","Research Ctr/Rimrock Nbnd",,37.1961070416037,-80.4039420428242,0,0
1a77a152-0c3f-4603-a713-ba8c5276e577,"1716","Research Ctr/S Knollwood Nbnd","824",37.1999667406062,-80.4053421560134,0,0
7d4e0aa3-7f19-4bfd-9847-b72c21e57b05,"1713","Research Ctr/N Knollwood Nbnd","817",37.2026409031535,-80.4058557990704,0,0
8e4b470e-ea74-45bf-a564-90720bdead2f,"1703","Airport","737",37.2052641037264,-80.4084991162121,0,0
0d63d355-08b9-4d4e-b2b7-4b2a8caf08eb,"1706","Kraft/Tech Center Dr Sbnd","760",37.2042730274363,-80.4099032527151,0,0
3f99cf1f-a1cc-4def-b747-6992fa39b412,"1715","Kraft/Moss Bldg Sbnd","823",37.20188854348,-80.4098241275444,0,0
03f45914-33d0-4e02-8fa3-01851c1ebb50,"1707","Pratt/Kraft Wbnd","761",37.2011294782835,-80.4106489068656,0,0
38f7bd1d-6d9f-4c65-910c-a6f954bf04cb,"1708","Pratt Dr/Garvin Bldg Nbnd","762",37.2016940833148,-80.4117284960585,0,0
fa91aff1-bf22-408a-b036-8fae82c67999,"1709","Pratt Dr/Andrews Bldg Nbnd","763",37.2036842825225,-80.412419164921,0,0
52fa1961-32b4-4089-b190-6bf7b8fa69ec,"1722","Research Ctr/Innovation Nbnd",,37.206382,-80.419195,0,0
249e3f03-78bd-44a5-978a-1cd5b7462f04,"1128","Lane Stadium S Endzone Nbnd","741",37.2185182403635,-80.4192668449442,0,0
bb022d5d-1fab-4c87-85c8-0b971f3f81df,"1431","Main/Turner Nbnd",,37.2339302142817,-80.4190482448964,0,0
fa14fd48-6309-4470-b921-95c6864e0c5a,"1339","Progress/Watson Nbnd",,37.2389392399156,-80.4221019400419,0,0
98d051b6-8e27-4026-b065-c0c18806be09,"1305","Progress/Broce Nbnd","305",37.2423738087639,-80.4222440971282,0,0
45fc0329-ffa7-4297-a5af-89f1ecd414c0,"1306","Progress/University Terr Nbnd","306",37.2442285564082,-80.4214877141409,0,0
46447596-b0fd-4945-8ee4-2bfad9d6c347,"1307","Progress/Patrick Henry Nbnd","307",37.245230361535,-80.4214997840822,0,0
a652909b-21c7-4c20-b41a-b8d6cd72ef47,"1308","The Village on Patrick Henry Wbnd","308",37.2449353185258,-80.425218667103,0,0
4f7eba96-1b5c-4871-afc3-da2439e24ca0,"1309","Patrick Henry/Toms Creek Wbnd","309",37.243803,-80.428023,0,0
ac92db61-733c-4055-9a50-159d2d7be3e2,"1338","Toms Creek/Hunt Club Sbnd",,37.2420278037803,-80.4276541130336,0,0
86552d7a-201f-4c49-bf59-c990f610f8d1,"1330","Toms Creek/McBryde Sbnd","414",37.2395400547707,-80.426954056439,0,0
66e8ffab-84c2-45b3-abb2-6aae0a888942,"1331","Toms Creek/Watson Sbnd","415",37.238239183321,-80.4265959815142,0,0
dd7e0faf-ce7d-4a4e-bc30-544a1901b5f3,"1332","Gilbert Linkous Sbnd","416",37.2365467093317,-80.4268118993528,0,0
4d1c4e71-2d27-4db4-b033-1adb8f256de9,"1333","Toms Creek/Winston Sbnd","417",37.2343700965864,-80.4256478205709,0,0
90aef6c3-cfac-46b1-8491-455a802f547d,"1200","Prices Fork/Old Glade Wbnd","224",37.2313687045198,-80.4348960778055,0,0
845fdd68-30b4-4385-8cc7-613a4857c76b,"1201","Vet School Wbnd","225",37.2296158808241,-80.4378170035968,0,0
