shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
81ce4c35-419b-4877-bf22-99a3f06505e1,37.224818749715,-80.4355585834717,62,2920.23
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2249287202912,-80.4359488449066,64,2956.99
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2240905299241,-80.4308298486966,88,4001.45
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2276685969632,-80.4240156962881,1,137.99
9885263e-7059-44c1-ab40-68928384f6b4,37.229099555558,-80.4385197424006,40,1937.13
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2270195023429,-80.4211095226472,140,6352.86
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2078054969195,-80.4212329042693,279,14810.97
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2251419559206,-80.4361835382094,66,2988.62
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2245988085627,-80.4303095001167,90,4074.7
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2147376665317,-80.4518597097313,76,4439.26
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2264227108015,-80.4371236525252,68,3153.57
61f2adfb-cc5a-402a-a474-43298556829f,37.2280400829339,-80.4198220622434,146,6515.81
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2286744254037,-80.4199065518324,26,898.13
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2048604312456,-80.4056599978006,202,11568.46
497c4895-853b-43b3-b572-3d12f316afe6,37.21625445582,-80.401001000464,157,6901.11
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2299752968535,-80.418780023979,189,12170.38
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2294348317048,-80.4378518723161,152,8239.61
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2275613085962,-80.4396771156595,148,7974.48
61f2adfb-cc5a-402a-a474-43298556829f,37.2216845882943,-80.4303068179075,37,1818.36
a302906b-add4-47af-bf26-fe2dcd41641c,37.223944349524,-80.4080511872799,119,6513.05
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2124577887331,-80.3960751233146,97,3473.86
a302906b-add4-47af-bf26-fe2dcd41641c,37.2179013322533,-80.4017815233339,101,5639.53
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2088461940793,-80.3947836395969,57,2227.99
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2314706284684,-80.4295008140505,23,1042.48
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.216518,-80.423324,60,2857.01
b9820139-7857-492d-9a76-c731c5061429,37.2210703623933,-80.4228502764016,20,981.64
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2268263832823,-80.4404898250395,146,7865.54
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2190117668516,-80.4192883026176,142,6878.51
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.216396,-80.423407,301,15959.63
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.20258725897,-80.4099568968986,216,12248.33
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2172079811816,-80.4486531286629,21,796.01
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2400054180625,-80.3985320269186,68,3107.94
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2220426632191,-80.4489146440574,121,5398.37
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2314464885858,-80.4159784564959,6,519.19
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2323705096466,-80.4235342397412,12,407.27
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2288541334184,-80.438609596408,150,8146.41
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1835596670842,-80.4096806293536,283,17145.74
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2342373272322,-80.4216137779721,27,1119.19
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2357554576251,-80.4209512723059,97,5033.46
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2358399472141,-80.4082925861056,47,1818.8
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2451177087496,-80.4247385516607,70,3204.09
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2169343958458,-80.4168729732557,311,16588.03
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2178986500441,-80.4017775000201,40,2368.46
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1860366872571,-80.409396315181,289,17489.32
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2332341810008,-80.4181228827311,155,8206.07
497c4895-853b-43b3-b572-3d12f316afe6,37.2221888436192,-80.4061226788832,172,7711.31
497c4895-853b-43b3-b572-3d12f316afe6,37.2119293935257,-80.3998033940675,149,6408.9
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2297862011067,-80.4187196742725,3,98.29
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2311903376097,-80.4167831192484,161,8535.74
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2211575341915,-80.4050363841674,31,1903.58
94121bb0-9eab-4c31-b1e5-1d37533d5f94,37.2149710187299,-80.4445265498475,15,638.8
bc84683a-7924-4c06-be40-bd1ea4716a47,37.1886156313786,-80.4062541071328,9,777.93
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2352297446269,-80.4088075702672,44,1736.58
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1738621398128,-80.4198690009039,263,15729.4
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2314907450372,-80.4288624482669,173,7787.98
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2271321551283,-80.4244596019065,5,209.86
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2271938459393,-80.4400445783165,147,7922.28
c34a1df3-f0aa-409a-8563-64e4257176a5,37.216289,-80.423579,129,6733.79
02eb564f-2047-432f-875b-0e859bafb38c,37.2264857427171,-80.4410624766983,144,7802.29
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.251968070982,-80.4111692554456,58,3604.12
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2052077773337,-80.4086493199259,212,11888.77
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2392396473431,-80.3981860219351,72,3201.8
94121bb0-9eab-4c31-b1e5-1d37533d5f94,37.2155047783556,-80.4448510971577,5,166.67
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.231010629595,-80.4215561104748,9,330.63
822c6443-c856-45db-b645-16f04692cedb,37.2435942139384,-80.4168568800006,135,6407.85
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2521343679508,-80.4111182934712,52,3100.47
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2208624911822,-80.4226880027466,103,5244.8
a302906b-add4-47af-bf26-fe2dcd41641c,37.2219192815971,-80.4058169070373,112,6213.35
822c6443-c856-45db-b645-16f04692cedb,37.2314505118996,-80.4159730920776,6,403.6
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2391404056037,-80.4199441027608,128,7398.11
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1676501433641,-80.4279169695328,143,9832.04
0446bbaf-909f-4b61-9154-3c47264af370,37.2251580491756,-80.445730861767,137,6035.29
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2451793995606,-80.4157102355784,118,6629.4
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2087214713527,-80.4182341944119,259,14158.94
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2139222749426,-80.4074128214963,59,3114.42
02eb564f-2047-432f-875b-0e859bafb38c,37.2141073473756,-80.4442838099172,99,5414.31
822c6443-c856-45db-b645-16f04692cedb,37.2361926577206,-80.4210800183463,25,1109.32
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2312506873161,-80.4166959474502,386,23995.6
b9820139-7857-492d-9a76-c731c5061429,37.2276364104531,-80.4240626349486,3,143.49
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1643081107323,-80.4180491219788,233,13683.41
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.166451195863,-80.4249021664204,193,11257.51
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2314679462592,-80.4295034962596,27,1068.6
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.1936595257318,-80.400286191719,182,10053.75
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.1959286746936,-80.3939159449289,173,9296.81
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2315805990446,-80.4335187633943,80,3357.67
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2311541277858,-80.4157638797619,7,556.82
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.221571935509,-80.4195390891754,36,1451.11
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.212547,-80.424319,283,15439.67
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2241991593956,-80.42436706569,15,608.62
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2320821721603,-80.422793950009,40,1370.56
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2351197740507,-80.4209485900968,156,7444.42
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2563119087405,-80.4107937461611,66,4109.06
fcc07952-5da0-4344-aa13-e6cfe723656e,37.234517618091,-80.4091240709498,37,1649.76
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2325596053934,-80.4241900398844,14,469.01
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1660917798336,-80.4285486297934,177,10635.04
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2249622479059,-80.4462176827322,49,1972.84
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1758952543673,-80.4185520361991,114,8179.76
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2068197850478,-80.3989008306802,113,7311.26
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2246149018177,-80.4339613279081,102,4708.99
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.229216231657,-80.420437629249,172,7993.62
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2361939988252,-80.4210800183463,124,5522.52
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2208598089731,-80.4228247954145,112,5337.88
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2266734973594,-80.4215789092528,115,4868.1
0446bbaf-909f-4b61-9154-3c47264af370,37.2245827153076,-80.4469968644975,133,5905.99
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2275894717926,-80.4176602016485,159,7668.2
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2214512360961,-80.4219168676088,30,1122.14
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2302582699214,-80.4210116220124,8,286.59
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2240918710287,-80.429271485166,92,4189.89
02eb564f-2047-432f-875b-0e859bafb38c,37.2165682742934,-80.4534314843077,68,4064.22
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2342319628138,-80.4332585891043,95,4577.54
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.229801,-80.418638,2,221.12
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2208598089731,-80.4226933671649,114,5350.25
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2229371799789,-80.4300077515845,94,4333.98
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2210100126869,-80.4226383818768,116,5368.85
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2361872933023,-80.4210800183463,26,1108.07
9862e5d8-5942-4691-a103-3a1123d132f0,37.2399195873689,-80.4194706928414,46,1835.51
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2239108219094,-80.4183790337073,334,17725.44
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2311742443546,-80.4287202911806,76,3955.83
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2232268585698,-80.4497890442484,130,6129.63
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2210703623933,-80.4228502764016,118,5389.76
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2223336829146,-80.4234779133486,120,5540.92
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2276457981852,-80.4202860844306,142,6453.68
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.2263865009777,-80.4242289319175,129,6646.87
497c4895-853b-43b3-b572-3d12f316afe6,37.227610929466,-80.4120825476696,18,951.45
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2361872933023,-80.4210827005555,95,4984.09
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2269725636824,-80.425894583815,98,4348.06
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2317026395621,-80.4335093756622,23,1424.96
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.212579,-80.424611,84,3458.12
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2242018416048,-80.4243697478992,93,4830.01
61f2adfb-cc5a-402a-a474-43298556829f,37.221594734287,-80.4274341718813,101,4838.97
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1826450337556,-80.4105738050088,102,7145.72
a302906b-add4-47af-bf26-fe2dcd41641c,37.2136567362342,-80.4002687573593,54,2859.79
81ce4c35-419b-4877-bf22-99a3f06505e1,37.227948887822,-80.420031274559,144,6494.23
81ce4c35-419b-4877-bf22-99a3f06505e1,37.2280400829339,-80.4198220622434,146,6515.81
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2442620840229,-80.4214729619904,41,1960.38
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2313566345785,-80.4287739353641,20,981.47
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2401743972405,-80.4356417319561,52,2542.71
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.1974360762498,-80.4042263569967,198,10731.31
497c4895-853b-43b3-b572-3d12f316afe6,37.2095690494519,-80.4037368538223,76,3829.37
61f2adfb-cc5a-402a-a474-43298556829f,37.2217382324778,-80.4306380707406,38,1848.27
b9820139-7857-492d-9a76-c731c5061429,37.2214512360961,-80.4219168676088,30,1122.14
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2259613708235,-80.423430974688,107,4679.35
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2295287090259,-80.4212691140931,191,9296.12
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2372454248217,-80.4068911318118,94,4384.37
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.1936595257318,-80.4002700984639,81,5332.06
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2165870497577,-80.4189235221698,315,16811.54
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2443143871018,-80.4269366220794,63,2912.95
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2165682742934,-80.4534314843077,1,24.03
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2304943043288,-80.4361661038498,74,3088.99
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2389298521834,-80.4356618485249,56,2684.83
a302906b-add4-47af-bf26-fe2dcd41641c,37.2262336150547,-80.4105523473354,128,6850.39
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.212395,-80.424295,86,3493.14
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2485200910878,-80.4170406113291,98,5917.68
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2366191289794,-80.4211014760197,136,7697.82
d401a816-6b6a-4642-acd6-9242c1c0f590,37.212622,-80.425072,81,3415.75
0ae66fcd-b23c-4891-b510-c8a474b41982,37.238239183321,-80.4265959815142,68,3441.6
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2313526112648,-80.4287725942596,88,3791.08
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2290606635249,-80.4202887666398,133,6370.98
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2240234746947,-80.4081356768689,20,1377.92
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.229713781459,-80.4208842170766,5,164.55
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.1985786973583,-80.4009366274438,72,4570.51
0ae66fcd-b23c-4891-b510-c8a474b41982,37.233321352799,-80.4250309124607,83,4026
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2229680253844,-80.4503107339329,61,2848.42
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2294321494956,-80.4213857901922,120,6084.73
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2311903376097,-80.4167831192484,202,9158.71
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2431100751823,-80.4290783661054,38,1818.56
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2275613085962,-80.4396771156595,81,3934.29
a302906b-add4-47af-bf26-fe2dcd41641c,37.2221968902467,-80.4061307255108,34,1752.59
61f2adfb-cc5a-402a-a474-43298556829f,37.2208598089731,-80.4228247954145,112,5337.88
1563593b-056b-480a-b99f-a2da171c5564,37.220928205307,-80.4047708454592,37,1938.04
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2099123722263,-80.4027162732313,28,1386.97
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.229330225547,-80.4215520871611,121,6103.3
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.21610827542,-80.4534985395371,2,75.49
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2185598146057,-80.4022495688349,352,22028.55
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2318474788575,-80.4279531793566,100,5164.21
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2394582473909,-80.4224305106658,114,5113.36
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2197185289692,-80.4195913922543,38,1658.08
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1743382319414,-80.419586027836,264,15787.94
02eb564f-2047-432f-875b-0e859bafb38c,37.2266560629997,-80.4407660925845,145,7834.63
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2399195873689,-80.4194693517369,84,5774.97
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2423429633583,-80.4222481204419,82,4252.57
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2036842825225,-80.412419164921,61,3658.15
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1666684548061,-80.4252441480901,138,9569.95
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2068036917927,-80.3988994895756,37,2930.16
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2485563009117,-80.4133029528441,128,5773.08
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2369101486749,-80.4269205288244,54,2053.7
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2432629611053,-80.4170567045842,120,6873.42
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.214732,-80.425432,72,3162.22
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.233321352799,-80.408167863379,33,1489.38
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2263395623171,-80.4255552843544,11,346.81
61f2adfb-cc5a-402a-a474-43298556829f,37.2259506419868,-80.4232056691173,132,6127.52
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2477046994987,-80.4139118143268,86,5302.59
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1693345707258,-80.4214917374546,128,8967.11
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2093303328354,-80.3997752308712,90,4229.24
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2440019097329,-80.4277090983217,65,2989.67
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2231517567129,-80.4072223846449,34,1607.85
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2208598089731,-80.4228301598328,22,1009.42
1563593b-056b-480a-b99f-a2da171c5564,37.2207230163052,-80.4045254233197,38,1969.53
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2257508174032,-80.4157169411014,125,6070.92
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2454006818176,-80.4239902153009,49,2368.51
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.213297,-80.425035,76,3328.39
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2114398903513,-80.3996894001776,99,3813.13
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1670734683915,-80.429355974755,181,10805.23
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2253605559683,-80.4450120297082,138,7429.27
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2208624911822,-80.4226880027466,103,5244.8
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2305103975839,-80.4363645873287,34,1716.39
61f2adfb-cc5a-402a-a474-43298556829f,37.2249287202912,-80.4359488449066,64,2956.99
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2031263830141,-80.4122850544623,119,5566.53
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2296923237856,-80.4143221923305,146,6276.47
822c6443-c856-45db-b645-16f04692cedb,37.2401609861947,-80.4192990314543,138,6846.37
9862e5d8-5942-4691-a103-3a1123d132f0,37.2338993688762,-80.4190147172817,140,5875.67
b9820139-7857-492d-9a76-c731c5061429,37.2222894264632,-80.4281704382998,58,3068.6
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2267834679355,-80.4111866898052,12,969.18
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.212547,-80.424319,281,15424.13
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2171020339192,-80.4470572142039,22,942.98
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2352525434048,-80.4205797863352,21,993.71
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2528491766959,-80.4109600431299,55,3181.29
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2427520002575,-80.4221904529446,36,1780.45
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2390438460734,-80.4356497785836,55,2672.12
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2414538110169,-80.3990040957334,59,2873.77
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2290298181194,-80.4384191595566,79,4230.99
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2173005173981,-80.4477867750994,110,5309.77
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.21554,-80.425099,69,3066.99
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2294911580975,-80.4191890608781,113,4855.13
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2165494988292,-80.4461224643065,41,1911.6
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2276685969632,-80.4179270814614,160,7693.4
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2333173294853,-80.425026889147,101,5470.32
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2230283750908,-80.4502235621347,62,2858.64
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2169665823559,-80.4468050865415,42,1987.74
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.1999667406062,-80.4053421560134,197,11032.63
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2286288278478,-80.438801374364,82,4075.98
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2095958715436,-80.400555753741,87,4151.95
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2329230447366,-80.4247519627066,102,5520.43
a302906b-add4-47af-bf26-fe2dcd41641c,37.2288085358625,-80.4133633025505,14,777.91
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2432629611053,-80.4170567045842,120,6873.42
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2267418936933,-80.4244730129524,6,253.96
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2158574888621,-80.453466353027,3,103.5
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2169679234605,-80.4468064276461,23,969.71
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2077196662259,-80.3938086565619,65,2396.65
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2418199325693,-80.4223205400896,34,1676.24
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2296990293085,-80.414330238958,14,762.68
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2468933312233,-80.4162775228189,91,5618.36
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2277557687614,-80.4122407980109,81,5630.33
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.229261829213,-80.4216982675611,122,6118.3
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2481593339538,-80.4172994445145,82,3579.14
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2366311989207,-80.4211001349151,93,6169.61
8fc60eda-dc4f-4d04-8131-338008a4c332,37.229801,-80.418638,117,4914.94
822c6443-c856-45db-b645-16f04692cedb,37.2321532507034,-80.4166999707639,9,504.94
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2282130854257,-80.439331110676,41,2217.08
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2045881870144,-80.4163164148519,240,13413.3
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2401797616589,-80.4356430730607,44,2373.42
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2427801634538,-80.4303792375552,53,2976.15
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2149535843702,-80.4445198443246,97,5317.91
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2403111899085,-80.416540379318,42,1961.89
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2171033750238,-80.4470545319947,43,2014.54
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2172401676917,-80.447434064593,44,2051.4
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2389258288697,-80.4356605074204,40,2230.21
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.22730515762,-80.4207031679572,203,8986.85
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2263677255135,-80.4415586853956,49,2505.75
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2165682742934,-80.4461506275028,24,1042.78
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2324469526081,-80.423892314666,110,6113.37
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2235540880891,-80.4490769177125,63,2975.71
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2131216355039,-80.4001131892272,49,2920.94
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2173407505358,-80.4191582154726,44,1928.99
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.215172184418,-80.453342971405,4,180.43
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2196031939747,-80.4481220512463,113,5104.82
600253f7-8aa4-4d8a-9963-24fcbdb68330,37.2288541334184,-80.438609596408,83,4106.22
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2165548632476,-80.4461318520386,105,5139.06
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2131296821314,-80.3938006099344,144,5799.63
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1753708824736,-80.4191984486102,116,8261.66
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.2276471392898,-80.4202807200122,140,7080.3
9862e5d8-5942-4691-a103-3a1123d132f0,37.2468919901187,-80.4162895927602,73,3326.32
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2306418258334,-80.4153320440848,381,23802.43
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2302166956792,-80.4285151021788,13,851.82
a302906b-add4-47af-bf26-fe2dcd41641c,37.2263020113887,-80.4106301314014,19,1146.82
